   3.1914891e+04   3.1897458e+04   3.2516189e+04   3.1340190e+04   3.3075565e+04   3.2469828e+04   3.2766280e+04   3.3112914e+04   3.3490931e+04   3.2103264e+04   3.2461680e+04   3.2120756e+04   3.2556010e+04   3.2976718e+04   3.2663252e+04   3.3471383e+04   3.2200923e+04   3.2559911e+04   3.1664410e+04   3.2787964e+04   3.2560557e+04   3.3220601e+04   3.2614148e+04   3.2796267e+04   3.2271113e+04   3.2851287e+04   3.3410220e+04   3.2494825e+04   3.2563624e+04   3.2264535e+04   3.1910174e+04   3.1997240e+04   3.1430062e+04   3.2834584e+04   3.2655961e+04   3.1302957e+04   3.2879071e+04   3.2826553e+04   3.2386548e+04   3.1814847e+04   3.3114662e+04   3.2628644e+04   3.2050575e+04   3.1514650e+04   3.1958709e+04   3.2099510e+04   3.2998005e+04   3.1241530e+04   3.2129553e+04   3.2655906e+04   3.1610293e+04
   3.1914891e+04   3.1897458e+04   3.1401717e+04   3.1340190e+04   3.2356415e+04   3.2469828e+04   3.2427035e+04   3.1659531e+04   3.3001583e+04   3.2001440e+04   3.2461680e+04   3.2120756e+04   3.0435978e+04   3.1354867e+04   3.1853020e+04   3.2491665e+04   3.2200923e+04   3.0698189e+04   3.1664410e+04   3.2549649e+04   3.2031142e+04   3.1583833e+04   3.2403278e+04   3.1873231e+04   3.2180359e+04   3.2436715e+04   3.2713173e+04   3.2494825e+04   3.2343743e+04   3.2264535e+04   3.1910174e+04   3.1997240e+04   3.1430062e+04   3.1634976e+04   3.2305724e+04   3.1302957e+04   3.2879071e+04   3.1830217e+04   3.1731822e+04   3.1372406e+04   3.1336651e+04   3.2478608e+04   3.2050575e+04   3.1514650e+04   3.1958709e+04   3.2099510e+04   3.1764615e+04   3.1241530e+04   3.1903738e+04   3.2655906e+04   3.1610293e+04
   3.1914891e+04   3.1897458e+04   3.1401717e+04   3.1340190e+04   3.2356415e+04   3.2469828e+04   3.1880786e+04   3.1659531e+04   3.2213567e+04   3.2001440e+04   3.2461680e+04   3.2120756e+04   3.0435978e+04   3.1354867e+04   3.1116126e+04   3.2491665e+04   3.1540050e+04   3.0698189e+04   3.1664410e+04   3.1946499e+04   3.1716553e+04   3.1190303e+04   3.2403278e+04   3.1873231e+04   3.0786814e+04   3.2436715e+04   3.2713173e+04   3.2141297e+04   3.2343743e+04   3.2120167e+04   3.1480409e+04   3.1997240e+04   3.0967263e+04   3.1634976e+04   3.2305724e+04   3.1302957e+04   3.1981911e+04   3.1675474e+04   3.1475712e+04   3.1372406e+04   3.1336651e+04   3.2478608e+04   3.2050575e+04   3.1514650e+04   3.1958709e+04   3.2099510e+04   3.1764615e+04   3.1241530e+04   3.1903738e+04   3.2655906e+04   3.1610293e+04
   3.1914891e+04   3.1876026e+04   2.9332218e+04   3.1340190e+04   3.0799389e+04   3.1983035e+04   3.1132019e+04   3.0361546e+04   3.1924434e+04   3.2001440e+04   3.1904217e+04   3.2120756e+04   3.0435978e+04   3.1354867e+04   2.9098798e+04   3.2375341e+04   3.0372807e+04   3.0698189e+04   3.1485996e+04   3.1946499e+04   3.1716553e+04   3.1190303e+04   3.2403278e+04   3.1515688e+04   2.8682753e+04   3.0906110e+04   3.2384635e+04   3.2141297e+04   3.1571491e+04   2.9715207e+04   2.8727859e+04   3.1660028e+04   3.0967263e+04   2.9837318e+04   3.1366489e+04   2.9788034e+04   3.1056991e+04   3.1675474e+04   3.0354011e+04   3.1372406e+04   3.1336651e+04   3.2464362e+04   3.1977727e+04   3.0782614e+04   3.1897232e+04   3.1984752e+04   2.9681127e+04   3.1241530e+04   3.0690613e+04   3.0981745e+04   3.1008790e+04
   2.5787092e+04   2.7157225e+04   2.2527813e+04   2.6200485e+04   2.2341740e+04   2.6172545e+04   2.3293565e+04   2.4909237e+04   2.5939202e+04   2.6826148e+04   2.5479265e+04   2.4974931e+04   2.6327174e+04   2.4585006e+04   2.2200142e+04   2.5513596e+04   2.5529288e+04   2.6667000e+04   2.4826370e+04   2.4474998e+04   2.5327166e+04   2.5451287e+04   2.5404213e+04   2.2902351e+04   2.5500020e+04   2.4816053e+04   2.5006430e+04   2.3946593e+04   2.5294678e+04   2.2911747e+04   2.0878348e+04   2.6896629e+04   2.7698502e+04   2.3555076e+04   2.4791278e+04   2.3353913e+04   2.5662629e+04   2.4895546e+04   2.6648571e+04   2.4346200e+04   2.5656347e+04   2.6255084e+04   2.7540961e+04   2.5837428e+04   2.6156214e+04   2.4246711e+04   2.5152802e+04   2.2728240e+04   2.4329844e+04   2.3975218e+04   2.6730471e+04
   1.7470652e+04   1.8605888e+04   1.5816118e+04   1.8122831e+04   1.6765659e+04   1.9442938e+04   1.7104794e+04   1.8194760e+04   1.7986008e+04   2.0463006e+04   1.7055103e+04   1.8657276e+04   2.0588140e+04   1.8124172e+04   1.6574528e+04   1.7987102e+04   1.7276893e+04   1.9418660e+04   1.6335264e+04   1.8532577e+04   1.8164811e+04   1.6925349e+04   1.7187131e+04   1.5163420e+04   1.8470452e+04   1.7581820e+04   1.6787525e+04   1.7726207e+04   1.6348199e+04   1.4532700e+04   1.5297326e+04   1.7818135e+04   1.7844479e+04   1.6243150e+04   1.7682747e+04   1.6404436e+04   1.7387107e+04   1.7519314e+04   1.7339342e+04   1.8058371e+04   2.0872744e+04   1.8796736e+04   1.9144213e+04   1.7084424e+04   2.0917299e+04   1.7067475e+04   1.7718649e+04   1.6416138e+04   1.9040969e+04   1.7338839e+04   1.9096360e+04
   1.4592803e+04   1.5650578e+04   1.4276754e+04   1.6529438e+04   1.4888103e+04   1.6787014e+04   1.4934364e+04   1.5352548e+04   1.5803622e+04   1.7268651e+04   1.3762044e+04   1.6340756e+04   1.6934405e+04   1.4971103e+04   1.2032478e+04   1.4383057e+04   1.4947222e+04   1.6524701e+04   1.4472054e+04   1.6981823e+04   1.5604017e+04   1.5552582e+04   1.4842771e+04   1.3083303e+04   1.6188731e+04   1.5849231e+04   1.4276310e+04   1.5975431e+04   1.5048453e+04   1.1993574e+04   1.3879376e+04   1.5418649e+04   1.5030042e+04   1.4893689e+04   1.4959150e+04   1.4770102e+04   1.4239786e+04   1.5067484e+04   1.3675493e+04   1.5396620e+04   1.8903921e+04   1.4420408e+04   1.6814411e+04   1.3776308e+04   1.8719691e+04   1.4937852e+04   1.5751664e+04   1.4989586e+04   1.6506829e+04   1.5950653e+04   1.7494981e+04
   1.4155342e+04   1.5397916e+04   1.3857882e+04   1.6289851e+04   1.4338664e+04   1.6191386e+04   1.4657898e+04   1.4753452e+04   1.5008676e+04   1.6680334e+04   1.3306865e+04   1.5763114e+04   1.6449055e+04   1.4210166e+04   1.0946697e+04   1.3895402e+04   1.4538571e+04   1.5850892e+04   1.4177346e+04   1.6387604e+04   1.5146798e+04   1.5251560e+04   1.4114442e+04   1.2812218e+04   1.5703981e+04   1.5609420e+04   1.3810799e+04   1.5553774e+04   1.4884735e+04   1.1772795e+04   1.3601105e+04   1.5064778e+04   1.4692360e+04   1.4375400e+04   1.4456222e+04   1.4468212e+04   1.3981658e+04   1.4527427e+04   1.3294980e+04   1.5040916e+04   1.8384077e+04   1.3745789e+04   1.5393373e+04   1.3537002e+04   1.8149874e+04   1.4437517e+04   1.5305799e+04   1.4723545e+04   1.6165697e+04   1.5726336e+04   1.7301599e+04
   1.3415572e+04   1.5397916e+04   1.3857882e+04   1.5642812e+04   1.4338664e+04   1.6191386e+04   1.4657898e+04   1.4753452e+04   1.5008676e+04   1.6680334e+04   1.3306865e+04   1.5338848e+04   1.6449055e+04   1.4210166e+04   1.0946697e+04   1.3895402e+04   1.4538571e+04   1.4271111e+04   1.4177346e+04   1.6387604e+04   1.5146798e+04   1.2931842e+04   1.4114442e+04   1.2812218e+04   1.5703981e+04   1.5609420e+04   1.3810799e+04   1.5553774e+04   1.4884735e+04   1.1772795e+04   1.3601105e+04   1.5064778e+04   1.4692360e+04   1.4375400e+04   1.4456222e+04   1.4468212e+04   1.3981658e+04   1.4527427e+04   1.3294980e+04   1.3173027e+04   1.5349864e+04   1.3745789e+04   1.5393373e+04   1.3537002e+04   1.6479773e+04   1.4437517e+04   1.5305799e+04   1.4723545e+04   1.6165697e+04   1.5726336e+04   1.4533794e+04
   1.1586707e+04   1.5252571e+04   1.3815872e+04   1.2779915e+04   1.3984106e+04   1.4070440e+04   1.3032634e+04   1.4637888e+04   1.2416248e+04   1.5676188e+04   1.3306865e+04   1.2242578e+04   1.5232353e+04   1.3051144e+04   1.0946697e+04   1.3188886e+04   1.2982802e+04   1.2117891e+04   1.2709685e+04   1.2910689e+04   1.3859764e+04   1.1094642e+04   1.3464060e+04   1.2812218e+04   1.3758965e+04   1.4635864e+04   1.3810799e+04   1.4428236e+04   1.3222970e+04   1.1772795e+04   1.3601105e+04   1.3312707e+04   1.2630663e+04   1.4375400e+04   1.4456222e+04   1.2474251e+04   1.2514652e+04   1.3699485e+04   1.3294980e+04   1.1709300e+04   1.3282270e+04   1.1416425e+04   1.5057635e+04   1.3537002e+04   1.4349599e+04   1.2467046e+04   1.3692717e+04   1.4330315e+04   1.4554853e+04   1.4398686e+04   1.3247381e+04
