   2.0661844e+01   2.0613995e+01   2.0716570e+01   2.0768582e+01   2.0704809e+01   2.0677557e+01   2.0597077e+01   2.0634978e+01   2.0831210e+01   2.0510781e+01   2.0607071e+01   2.0815103e+01   2.0677788e+01   2.0607540e+01   2.0708460e+01   2.0741199e+01   2.0780311e+01   2.0632433e+01   2.0728760e+01   2.0756020e+01   2.0602817e+01   2.0700914e+01   2.0691240e+01   2.0637003e+01   2.0584883e+01   2.0636426e+01   2.0894224e+01   2.0705469e+01   2.0673663e+01   2.0862248e+01   2.0834720e+01   2.0665811e+01   2.0818503e+01   2.0761050e+01   2.0756882e+01   2.0715582e+01   2.0694026e+01   2.0748454e+01   2.0688774e+01   2.0859082e+01   2.0450766e+01   2.0733687e+01   2.0547789e+01   2.0699591e+01   2.0748368e+01   2.0536448e+01   2.0451688e+01   2.0804782e+01   2.0607871e+01   2.0859646e+01   2.0698747e+01
   2.0407244e+01   2.0613995e+01   2.0597798e+01   2.0598986e+01   2.0704809e+01   2.0677557e+01   2.0597077e+01   2.0634978e+01   2.0783359e+01   2.0510781e+01   2.0607071e+01   2.0617611e+01   2.0677788e+01   2.0607540e+01   2.0669838e+01   2.0609115e+01   2.0780311e+01   2.0632433e+01   2.0728760e+01   2.0708564e+01   2.0602464e+01   2.0700914e+01   2.0661342e+01   2.0611866e+01   2.0584883e+01   2.0636426e+01   2.0812879e+01   2.0705469e+01   2.0593119e+01   2.0659298e+01   2.0703349e+01   2.0665811e+01   2.0776210e+01   2.0652140e+01   2.0756882e+01   2.0585195e+01   2.0505131e+01   2.0748454e+01   2.0688774e+01   2.0619452e+01   2.0450766e+01   2.0636632e+01   2.0455415e+01   2.0558641e+01   2.0549738e+01   2.0536448e+01   2.0451688e+01   2.0685094e+01   2.0477187e+01   2.0286220e+01   2.0698747e+01
   2.0407244e+01   2.0486216e+01   2.0597798e+01   2.0480236e+01   2.0663732e+01   2.0580869e+01   2.0312412e+01   2.0501990e+01   2.0781755e+01   2.0510781e+01   2.0304432e+01   2.0617611e+01   2.0382246e+01   2.0607540e+01   2.0626526e+01   2.0609115e+01   2.0509780e+01   2.0632433e+01   2.0610559e+01   2.0708564e+01   2.0602464e+01   2.0647705e+01   2.0583332e+01   2.0611866e+01   2.0584883e+01   2.0636426e+01   2.0644538e+01   2.0223961e+01   2.0539972e+01   2.0659298e+01   2.0431881e+01   2.0592932e+01   2.0616505e+01   2.0352283e+01   2.0546171e+01   2.0431726e+01   2.0292981e+01   2.0748454e+01   2.0688774e+01   2.0420227e+01   2.0450766e+01   2.0571073e+01   2.0315728e+01   2.0480424e+01   2.0417762e+01   2.0536448e+01   2.0451688e+01   2.0571177e+01   2.0477187e+01   2.0144734e+01   2.0516680e+01
   2.0253455e+01   2.0207808e+01   2.0092369e+01   2.0480236e+01   2.0106696e+01   2.0580869e+01   2.0080824e+01   2.0177426e+01   2.0534758e+01   2.0139802e+01   2.0048944e+01   2.0191205e+01   2.0090874e+01   2.0607540e+01   2.0065122e+01   2.0111523e+01   2.0103666e+01   2.0121930e+01   2.0610559e+01   2.0708564e+01   2.0381427e+01   2.0176422e+01   2.0081964e+01   2.0126366e+01   2.0071595e+01   2.0231210e+01   2.0059498e+01   2.0051005e+01   2.0088001e+01   2.0560903e+01   2.0097202e+01   2.0592932e+01   2.0160277e+01   2.0145784e+01   2.0315021e+01   2.0260541e+01   2.0052173e+01   2.0519904e+01   2.0631618e+01   2.0071877e+01   2.0324988e+01   2.0319795e+01   2.0027463e+01   2.0449947e+01   2.0031282e+01   2.0321886e+01   2.0107664e+01   2.0571177e+01   2.0072760e+01   2.0021732e+01   2.0446308e+01
   2.0007649e+01   2.0001701e+01   2.0000840e+01   2.0032555e+01   2.0001556e+01   2.0003167e+01   2.0000700e+01   2.0000889e+01   2.0272999e+01   2.0003623e+01   2.0000610e+01   2.0001501e+01   2.0000188e+01   2.0023291e+01   2.0001206e+01   2.0000383e+01   2.0000650e+01   2.0000268e+01   2.0561438e+01   2.0541470e+01   2.0013014e+01   2.0000747e+01   2.0000708e+01   2.0003035e+01   2.0001116e+01   2.0000706e+01   2.0000292e+01   2.0000380e+01   2.0001057e+01   2.0560903e+01   2.0001492e+01   2.0447776e+01   2.0002192e+01   2.0000725e+01   2.0002301e+01   2.0004349e+01   2.0000174e+01   2.0519904e+01   2.0108114e+01   1.9999738e+01   2.0001360e+01   2.0017100e+01   2.0000181e+01   2.0003660e+01   2.0000069e+01   2.0013245e+01   2.0000884e+01   2.0324444e+01   1.9999558e+01   2.0000154e+01   2.0005020e+01
   2.0001435e+01   2.0000247e+01   2.0000132e+01   2.0004456e+01   2.0000165e+01   2.0000148e+01   1.9999920e+01   2.0000075e+01   2.0007414e+01   2.0000311e+01   2.0000382e+01   2.0000354e+01   2.0000002e+01   1.9999622e+01   2.0000041e+01   2.0000021e+01   2.0000013e+01   1.9999961e+01   2.0007831e+01   2.0010599e+01   2.0001937e+01   2.0000160e+01   2.0000047e+01   2.0000711e+01   2.0000097e+01   2.0000324e+01   2.0000036e+01   2.0000124e+01   2.0000057e+01   2.0027009e+01   2.0000111e+01   2.0070128e+01   2.0001002e+01   2.0000189e+01   1.9999322e+01   2.0000389e+01   1.9999985e+01   2.0003204e+01   2.0032619e+01   1.9999659e+01   1.9999917e+01   2.0004318e+01   2.0000075e+01   2.0000053e+01   2.0000022e+01   2.0001541e+01   1.9999984e+01   2.0185866e+01   1.9999494e+01   2.0000002e+01   2.0000528e+01
   2.0000169e+01   1.9999899e+01   1.9999923e+01   2.0000022e+01   2.0000165e+01   1.9997439e+01   1.9999920e+01   2.0000075e+01   2.0000059e+01   2.0000311e+01   2.0000042e+01   2.0000086e+01   1.9999396e+01   1.9999622e+01   1.9999976e+01   1.9999607e+01   2.0000013e+01   1.9999961e+01   2.0000009e+01   1.9998865e+01   2.0000022e+01   1.9998564e+01   2.0000047e+01   2.0000711e+01   1.9999989e+01   2.0000324e+01   2.0000036e+01   1.9998535e+01   2.0000057e+01   2.0000037e+01   2.0000071e+01   2.0000110e+01   2.0000354e+01   2.0000072e+01   1.9999322e+01   2.0000004e+01   1.9999985e+01   2.0000031e+01   2.0000077e+01   1.9999659e+01   1.9999917e+01   2.0000042e+01   2.0000075e+01   1.9999220e+01   1.9999977e+01   1.9998783e+01   1.9999984e+01   2.0004055e+01   1.9999494e+01   2.0000002e+01   1.9999513e+01
   1.9999776e+01   1.9999844e+01   1.9999923e+01   2.0000022e+01   1.9999963e+01   1.9997439e+01   1.9999920e+01   2.0000017e+01   2.0000059e+01   1.9999944e+01   2.0000042e+01   2.0000086e+01   1.9999396e+01   1.9999622e+01   1.9999976e+01   1.9999073e+01   1.9296247e+01   1.9999857e+01   2.0000009e+01   1.9596481e+01   2.0000022e+01   1.9998564e+01   1.9999977e+01   1.9999402e+01   1.9999989e+01   2.0000201e+01   1.9999537e+01   1.9998535e+01   2.0000057e+01   2.0000037e+01   2.0000008e+01   2.0000015e+01   2.0000010e+01   1.9998933e+01   1.9999322e+01   1.9378521e+01   1.9999985e+01   2.0000031e+01   2.0000006e+01   1.9999659e+01   1.9998813e+01   2.0000042e+01   1.9999868e+01   1.9998079e+01   1.9999977e+01   1.9998783e+01   1.9999705e+01   2.0000008e+01   1.9999494e+01   1.9999881e+01   1.9999513e+01
   1.9999776e+01   1.9999844e+01   1.9999923e+01   2.0000022e+01   1.9999963e+01   1.9997439e+01   1.9999920e+01   2.0000017e+01   1.9999971e+01   1.9999944e+01   2.0000024e+01   2.0000086e+01   1.9999396e+01   1.9999622e+01   1.9999976e+01   1.9999073e+01   1.7686376e+01   1.8860257e+01   1.9999847e+01   1.4962049e+01   1.9999978e+01   1.9998564e+01   1.9999977e+01   1.9999402e+01   1.9999989e+01   2.0000031e+01   1.9999406e+01   1.9998535e+01   2.0000019e+01   1.9999760e+01   2.0000008e+01   2.0000015e+01   2.0000010e+01   1.9998933e+01   1.9999322e+01   1.7667539e+01   1.9999985e+01   2.0000031e+01   1.9999988e+01   1.9999549e+01   1.9998813e+01   2.0000018e+01   1.9999868e+01   1.9998079e+01   1.9999977e+01   1.9998783e+01   1.9999705e+01   2.0000008e+01   1.9999494e+01   1.9999881e+01   1.9999513e+01
   1.9999776e+01   1.9999844e+01   1.9999923e+01   1.9999887e+01   1.9999963e+01   1.9997439e+01   1.9999920e+01   1.9999739e+01   1.9998673e+01   1.9999897e+01   2.0000024e+01   2.0000078e+01   1.9999396e+01   1.9999622e+01   1.9999976e+01   1.9999073e+01   1.2870725e+01   1.6609006e+01   1.9999847e+01   1.2834829e+01   1.9999978e+01   1.9998564e+01   1.9999977e+01   1.9999402e+01   1.9999989e+01   1.9999771e+01   1.9999406e+01   1.9998535e+01   1.9999944e+01   1.9999760e+01   2.0000008e+01   2.0000015e+01   2.0000010e+01   1.9998933e+01   1.9999322e+01   1.4685837e+01   1.9999985e+01   2.0000019e+01   1.9999988e+01   1.9999549e+01   1.9998813e+01   2.0000015e+01   1.9999868e+01   1.9998079e+01   1.9999977e+01   1.9998783e+01   1.9999705e+01   2.0000008e+01   1.9999494e+01   1.9999881e+01   1.9999513e+01
